set,rep,time,rawTime,device,rawHeight,filteredHeight,state,exercise
0,0,77.0,3645,Left,1512.0,1515.0,down,Barbell Squat
0,0,126.0,3694,Left,1505.0,1512.0,down,Barbell Squat
0,0,176.0,3744,Left,1500.0,1505.6666666666665,down,Barbell Squat
0,0,227.0,3795,Left,1479.0,1494.6666666666665,down,Barbell Squat
0,0,277.0,3845,Left,1473.0,1484.0,down,Barbell Squat
0,0,327.0,3895,Left,1452.0,1468.0,down,Barbell Squat
0,0,377.0,3945,Left,1432.0,1452.3333333333333,down,Barbell Squat
0,0,426.0,3994,Left,1418.0,1434.0,down,Barbell Squat
0,0,476.0,4044,Left,1399.0,1416.3333333333333,down,Barbell Squat
0,0,526.0,4094,Left,1381.0,1399.3333333333333,down,Barbell Squat
0,0,576.0,4144,Left,1362.0,1380.6666666666665,down,Barbell Squat
0,0,626.0,4194,Left,1341.0,1361.3333333333333,down,Barbell Squat
0,0,676.0,4244,Left,1319.0,1340.6666666666665,down,Barbell Squat
0,0,726.0,4294,Left,1298.0,1319.3333333333333,down,Barbell Squat
0,0,776.0,4344,Left,1285.0,1300.6666666666665,down,Barbell Squat
0,0,825.0,4393,Left,1273.0,1285.3333333333333,down,Barbell Squat
0,0,876.0,4444,Left,1250.0,1269.3333333333333,down,Barbell Squat
0,0,926.0,4494,Left,1236.0,1253.0,down,Barbell Squat
0,0,975.0,4543,Left,1209.0,1231.6666666666665,down,Barbell Squat
0,0,1025.0,4593,Left,1200.0,1215.0,down,Barbell Squat
0,0,1075.0,4643,Left,1177.0,1195.3333333333333,down,Barbell Squat
0,0,1125.0,4693,Left,1168.0,1181.6666666666665,down,Barbell Squat
0,0,1175.0,4743,Left,1160.0,1168.3333333333333,down,Barbell Squat
0,0,1225.0,4793,Left,1146.0,1158.0,down,Barbell Squat
0,0,1275.0,4843,Left,1132.0,1146.0,down,Barbell Squat
0,0,1325.0,4893,Left,1115.0,1131.0,down,Barbell Squat
0,0,1375.0,4943,Left,1107.0,1118.0,down,Barbell Squat
0,0,1424.0,4992,Left,1090.0,1104.0,down,Barbell Squat
0,0,1474.0,5042,Left,1074.0,1090.3333333333333,down,Barbell Squat
0,0,1525.0,5093,Left,1056.0,1073.3333333333333,down,Barbell Squat
0,0,1574.0,5142,Left,1048.0,1059.3333333333333,down,Barbell Squat
0,0,1624.0,5192,Left,1036.0,1046.6666666666665,down,Barbell Squat
0,0,1674.0,5242,Left,1017.0,1033.6666666666665,down,Barbell Squat
0,0,1724.0,5292,Left,1004.0,1019.0,down,Barbell Squat
0,0,1774.0,5342,Left,992.0,1004.3333333333333,down,Barbell Squat
0,0,1824.0,5392,Left,982.0,992.6666666666666,down,Barbell Squat
0,0,1874.0,5442,Left,976.0,983.3333333333333,down,Barbell Squat
0,0,1924.0,5492,Left,971.0,976.3333333333333,down,Barbell Squat
0,0,1974.0,5542,Left,969.0,972.0,up,Barbell Squat
0,0,2024.0,5592,Left,976.0,972.0,up,Barbell Squat
0,0,2074.0,5642,Left,984.0,976.3333333333333,up,Barbell Squat
0,0,2123.0,5691,Left,999.0,986.3333333333333,up,Barbell Squat
0,0,2173.0,5741,Left,1027.0,1003.3333333333333,up,Barbell Squat
0,0,2223.0,5791,Left,1043.0,1023.0,up,Barbell Squat
0,0,2273.0,5841,Left,1070.0,1046.6666666666665,up,Barbell Squat
0,0,2323.0,5891,Left,1095.0,1069.3333333333333,up,Barbell Squat
0,0,2372.0,5940,Left,1111.0,1092.0,up,Barbell Squat
0,0,2423.0,5991,Left,1143.0,1116.3333333333333,up,Barbell Squat
0,0,2473.0,6041,Left,1167.0,1140.3333333333333,up,Barbell Squat
0,0,2523.0,6091,Left,1192.0,1167.3333333333333,up,Barbell Squat
0,0,2573.0,6141,Left,1209.0,1189.3333333333333,up,Barbell Squat
0,0,2623.0,6191,Left,1230.0,1210.3333333333333,up,Barbell Squat
0,0,2672.0,6240,Left,1256.0,1231.6666666666665,up,Barbell Squat
0,0,2722.0,6290,Left,1276.0,1254.0,up,Barbell Squat
0,0,2772.0,6340,Left,1292.0,1274.6666666666665,up,Barbell Squat
0,0,2821.0,6389,Left,1315.0,1294.3333333333333,up,Barbell Squat
0,0,2872.0,6440,Left,1334.0,1313.6666666666665,up,Barbell Squat
0,0,2922.0,6490,Left,1358.0,1335.6666666666665,up,Barbell Squat
0,0,2971.0,6539,Left,1372.0,1354.6666666666665,up,Barbell Squat
0,0,3022.0,6590,Left,1398.0,1376.0,up,Barbell Squat
0,0,3071.0,6639,Left,1418.0,1396.0,up,Barbell Squat
0,0,3121.0,6689,Left,1434.0,1416.6666666666665,up,Barbell Squat
0,0,3171.0,6739,Left,1458.0,1436.6666666666665,up,Barbell Squat
0,0,3222.0,6790,Left,1475.0,1455.6666666666665,up,Barbell Squat
0,0,3271.0,6839,Left,1492.0,1475.0,up,Barbell Squat
0,0,0.0,3568,Right,1472.0,1474.6666666666665,down,Barbell Squat
0,0,51.0,3619,Right,1462.0,1469.3333333333333,down,Barbell Squat
0,0,100.0,3668,Right,1454.0,1462.6666666666665,down,Barbell Squat
0,0,150.0,3718,Right,1445.0,1453.6666666666665,down,Barbell Squat
0,0,201.0,3769,Right,1431.0,1443.3333333333333,down,Barbell Squat
0,0,251.0,3819,Right,1422.0,1432.6666666666665,down,Barbell Squat
0,0,301.0,3869,Right,1396.0,1416.3333333333333,down,Barbell Squat
0,0,351.0,3919,Right,1377.0,1398.3333333333333,down,Barbell Squat
0,0,401.0,3969,Right,1355.0,1376.0,down,Barbell Squat
0,0,451.0,4019,Right,1347.0,1359.6666666666665,down,Barbell Squat
0,0,502.0,4070,Right,1325.0,1342.3333333333333,down,Barbell Squat
0,0,551.0,4119,Right,1306.0,1326.0,down,Barbell Squat
0,0,602.0,4170,Right,1282.0,1304.3333333333333,down,Barbell Squat
0,0,652.0,4220,Right,1260.0,1282.6666666666665,down,Barbell Squat
0,0,703.0,4271,Right,1227.0,1256.3333333333333,down,Barbell Squat
0,0,752.0,4320,Right,1211.0,1232.6666666666665,down,Barbell Squat
0,0,802.0,4370,Right,1187.0,1208.3333333333333,down,Barbell Squat
0,0,853.0,4421,Right,1168.0,1188.6666666666665,down,Barbell Squat
0,0,904.0,4472,Right,1148.0,1167.6666666666665,down,Barbell Squat
0,0,953.0,4521,Right,1117.0,1144.3333333333333,down,Barbell Squat
0,0,1004.0,4572,Right,1098.0,1121.0,down,Barbell Squat
0,0,1053.0,4621,Right,1076.0,1097.0,down,Barbell Squat
0,0,1104.0,4672,Right,1048.0,1074.0,down,Barbell Squat
0,0,1155.0,4723,Right,1038.0,1054.0,down,Barbell Squat
0,0,1204.0,4772,Right,1015.0,1033.6666666666665,down,Barbell Squat
0,0,1255.0,4823,Right,998.0,1017.0,down,Barbell Squat
0,0,1304.0,4872,Right,979.0,997.3333333333333,down,Barbell Squat
0,0,1355.0,4923,Right,962.0,979.6666666666666,down,Barbell Squat
0,0,1404.0,4972,Right,945.0,962.0,down,Barbell Squat
0,0,1455.0,5023,Right,934.0,947.0,down,Barbell Squat
0,0,1505.0,5073,Right,916.0,931.6666666666666,down,Barbell Squat
0,0,1555.0,5123,Right,904.0,918.0,down,Barbell Squat
0,0,1606.0,5174,Right,890.0,903.3333333333333,down,Barbell Squat
0,0,1655.0,5223,Right,880.0,891.3333333333333,down,Barbell Squat
0,0,1705.0,5273,Right,871.0,880.3333333333333,down,Barbell Squat
0,0,1756.0,5324,Right,861.0,870.6666666666666,down,Barbell Squat
0,0,1806.0,5374,Right,858.0,863.3333333333333,down,Barbell Squat
0,0,1856.0,5424,Right,848.0,855.6666666666666,down,Barbell Squat
0,0,1907.0,5475,Right,836.0,847.3333333333333,up,Barbell Squat
0,0,1956.0,5524,Right,840.0,841.3333333333333,up,Barbell Squat
0,0,2007.0,5575,Right,839.0,838.3333333333333,up,Barbell Squat
0,0,2057.0,5625,Right,852.0,843.6666666666666,up,Barbell Squat
0,0,2107.0,5675,Right,857.0,849.3333333333333,up,Barbell Squat
0,0,2157.0,5725,Right,875.0,861.3333333333333,up,Barbell Squat
0,0,2207.0,5775,Right,894.0,875.3333333333333,up,Barbell Squat
0,0,2257.0,5825,Right,914.0,894.3333333333333,up,Barbell Squat
0,0,2307.0,5875,Right,943.0,917.0,up,Barbell Squat
0,0,2359.0,5927,Right,960.0,939.0,up,Barbell Squat
0,0,2407.0,5975,Right,988.0,963.6666666666666,up,Barbell Squat
0,0,2457.0,6025,Right,1007.0,985.0,up,Barbell Squat
0,0,2508.0,6076,Right,1036.0,1010.3333333333333,up,Barbell Squat
0,0,2559.0,6127,Right,1068.0,1037.0,up,Barbell Squat
0,0,2608.0,6176,Right,1090.0,1064.6666666666665,up,Barbell Squat
0,0,2660.0,6228,Right,1122.0,1093.3333333333333,up,Barbell Squat
0,0,2709.0,6277,Right,1148.0,1120.0,up,Barbell Squat
0,0,2759.0,6327,Right,1173.0,1147.6666666666665,up,Barbell Squat
0,0,2810.0,6378,Right,1195.0,1172.0,up,Barbell Squat
0,0,2859.0,6427,Right,1220.0,1196.0,up,Barbell Squat
0,0,2909.0,6477,Right,1242.0,1219.0,up,Barbell Squat
0,0,2960.0,6528,Right,1270.0,1244.0,up,Barbell Squat
0,0,3010.0,6578,Right,1292.0,1268.0,up,Barbell Squat
0,0,3060.0,6628,Right,1319.0,1293.6666666666665,up,Barbell Squat
0,0,3110.0,6678,Right,1341.0,1317.3333333333333,up,Barbell Squat
0,0,3160.0,6728,Right,1356.0,1338.6666666666665,up,Barbell Squat
0,0,3210.0,6778,Right,1382.0,1359.6666666666665,up,Barbell Squat
0,1,554.0,7388,Left,1520.0,1518.3333333333333,down,Barbell Squat
0,1,604.0,7438,Left,1507.0,1514.0,down,Barbell Squat
0,1,654.0,7488,Left,1501.0,1509.3333333333333,down,Barbell Squat
0,1,704.0,7538,Left,1489.0,1499.0,down,Barbell Squat
0,1,754.0,7588,Left,1469.0,1486.3333333333333,down,Barbell Squat
0,1,804.0,7638,Left,1449.0,1469.0,down,Barbell Squat
0,1,853.0,7687,Left,1432.0,1450.0,down,Barbell Squat
0,1,903.0,7737,Left,1401.0,1427.3333333333333,down,Barbell Squat
0,1,953.0,7787,Left,1377.0,1403.3333333333333,down,Barbell Squat
0,1,1003.0,7837,Left,1351.0,1376.3333333333333,down,Barbell Squat
0,1,1053.0,7887,Left,1330.0,1352.6666666666665,down,Barbell Squat
0,1,1103.0,7937,Left,1311.0,1330.6666666666665,down,Barbell Squat
0,1,1153.0,7987,Left,1289.0,1310.0,down,Barbell Squat
0,1,1203.0,8037,Left,1281.0,1293.6666666666665,down,Barbell Squat
0,1,1253.0,8087,Left,1251.0,1273.6666666666665,down,Barbell Squat
0,1,1302.0,8136,Left,1237.0,1256.3333333333333,down,Barbell Squat
0,1,1353.0,8187,Left,1214.0,1234.0,down,Barbell Squat
0,1,1402.0,8236,Left,1191.0,1214.0,down,Barbell Squat
0,1,1453.0,8287,Left,1177.0,1194.0,down,Barbell Squat
0,1,1502.0,8336,Left,1155.0,1174.3333333333333,down,Barbell Squat
0,1,1552.0,8386,Left,1139.0,1157.0,down,Barbell Squat
0,1,1602.0,8436,Left,1120.0,1138.0,down,Barbell Squat
0,1,1652.0,8486,Left,1108.0,1122.3333333333333,down,Barbell Squat
0,1,1702.0,8536,Left,1090.0,1106.0,down,Barbell Squat
0,1,1752.0,8586,Left,1078.0,1092.0,down,Barbell Squat
0,1,1802.0,8636,Left,1066.0,1078.0,down,Barbell Squat
0,1,1852.0,8686,Left,1058.0,1067.3333333333333,down,Barbell Squat
0,1,1902.0,8736,Left,1040.0,1054.6666666666665,down,Barbell Squat
0,1,1951.0,8785,Left,1026.0,1041.3333333333333,down,Barbell Squat
0,1,2002.0,8836,Left,1018.0,1028.0,down,Barbell Squat
0,1,2051.0,8885,Left,1011.0,1018.3333333333333,down,Barbell Squat
0,1,2101.0,8935,Left,1006.0,1011.6666666666666,down,Barbell Squat
0,1,2151.0,8985,Left,1002.0,1006.3333333333333,up,Barbell Squat
0,1,2202.0,9036,Left,1012.0,1006.6666666666666,up,Barbell Squat
0,1,2251.0,9085,Left,1023.0,1012.3333333333333,up,Barbell Squat
0,1,2301.0,9135,Left,1041.0,1025.3333333333333,up,Barbell Squat
0,1,2351.0,9185,Left,1051.0,1038.3333333333333,up,Barbell Squat
0,1,2400.0,9234,Left,1074.0,1055.3333333333333,up,Barbell Squat
0,1,2451.0,9285,Left,1099.0,1074.6666666666665,up,Barbell Squat
0,1,2501.0,9335,Left,1120.0,1097.6666666666665,up,Barbell Squat
0,1,2551.0,9385,Left,1153.0,1124.0,up,Barbell Squat
0,1,2601.0,9435,Left,1166.0,1146.3333333333333,up,Barbell Squat
0,1,2650.0,9484,Left,1202.0,1173.6666666666665,up,Barbell Squat
0,1,2700.0,9534,Left,1218.0,1195.3333333333333,up,Barbell Squat
0,1,2750.0,9584,Left,1250.0,1223.3333333333333,up,Barbell Squat
0,1,2800.0,9634,Left,1271.0,1246.3333333333333,up,Barbell Squat
0,1,2850.0,9684,Left,1299.0,1273.3333333333333,up,Barbell Squat
0,1,2900.0,9734,Left,1323.0,1297.6666666666665,up,Barbell Squat
0,1,2949.0,9783,Left,1346.0,1322.6666666666665,up,Barbell Squat
0,1,3000.0,9834,Left,1373.0,1347.3333333333333,up,Barbell Squat
0,1,3050.0,9884,Left,1402.0,1373.6666666666665,up,Barbell Squat
0,1,3100.0,9934,Left,1433.0,1402.6666666666665,up,Barbell Squat
0,1,3149.0,9983,Left,1456.0,1430.3333333333333,up,Barbell Squat
0,1,3200.0,10034,Left,1488.0,1459.0,up,Barbell Squat
0,1,3249.0,10083,Left,1514.0,1486.0,up,Barbell Squat
0,1,496.0,7330,Right,1426.0,1432.6666666666665,down,Barbell Squat
0,1,547.0,7381,Right,1422.0,1427.0,down,Barbell Squat
0,1,596.0,7430,Right,1415.0,1421.0,down,Barbell Squat
0,1,647.0,7481,Right,1411.0,1416.0,down,Barbell Squat
0,1,697.0,7531,Right,1396.0,1407.3333333333333,down,Barbell Squat
0,1,746.0,7580,Right,1377.0,1394.6666666666665,down,Barbell Squat
0,1,797.0,7631,Right,1359.0,1377.3333333333333,down,Barbell Squat
0,1,847.0,7681,Right,1337.0,1357.6666666666665,down,Barbell Squat
0,1,897.0,7731,Right,1313.0,1336.3333333333333,down,Barbell Squat
0,1,948.0,7782,Right,1296.0,1315.3333333333333,down,Barbell Squat
0,1,998.0,7832,Right,1263.0,1290.6666666666665,down,Barbell Squat
0,1,1048.0,7882,Right,1240.0,1266.3333333333333,down,Barbell Squat
0,1,1098.0,7932,Right,1228.0,1243.6666666666665,down,Barbell Squat
0,1,1148.0,7982,Right,1199.0,1222.3333333333333,down,Barbell Squat
0,1,1199.0,8033,Right,1181.0,1202.6666666666665,down,Barbell Squat
0,1,1249.0,8083,Right,1158.0,1179.3333333333333,down,Barbell Squat
0,1,1298.0,8132,Right,1138.0,1159.0,down,Barbell Squat
0,1,1349.0,8183,Right,1114.0,1136.6666666666665,down,Barbell Squat
0,1,1399.0,8233,Right,1098.0,1116.6666666666665,down,Barbell Squat
0,1,1449.0,8283,Right,1075.0,1095.6666666666665,down,Barbell Squat
0,1,1499.0,8333,Right,1051.0,1074.6666666666665,down,Barbell Squat
0,1,1550.0,8384,Right,1027.0,1051.0,down,Barbell Squat
0,1,1600.0,8434,Right,1010.0,1029.3333333333333,down,Barbell Squat
0,1,1650.0,8484,Right,988.0,1008.3333333333333,down,Barbell Squat
0,1,1700.0,8534,Right,968.0,988.6666666666666,down,Barbell Squat
0,1,1750.0,8584,Right,959.0,971.6666666666666,down,Barbell Squat
0,1,1800.0,8634,Right,938.0,955.0,down,Barbell Squat
0,1,1850.0,8684,Right,926.0,941.0,down,Barbell Squat
0,1,1901.0,8735,Right,919.0,927.6666666666666,down,Barbell Squat
0,1,1951.0,8785,Right,904.0,916.3333333333333,down,Barbell Squat
0,1,2000.0,8834,Right,895.0,906.0,down,Barbell Squat
0,1,2051.0,8885,Right,891.0,896.6666666666666,down,Barbell Squat
0,1,2101.0,8935,Right,884.0,890.0,up,Barbell Squat
0,1,2152.0,8986,Right,885.0,886.6666666666666,up,Barbell Squat
0,1,2202.0,9036,Right,896.0,888.3333333333333,up,Barbell Squat
0,1,2252.0,9086,Right,911.0,897.3333333333333,up,Barbell Squat
0,1,2302.0,9136,Right,927.0,911.3333333333333,up,Barbell Squat
0,1,2352.0,9186,Right,950.0,929.3333333333333,up,Barbell Squat
0,1,2402.0,9236,Right,977.0,951.3333333333333,up,Barbell Squat
0,1,2453.0,9287,Right,999.0,975.3333333333333,up,Barbell Squat
0,1,2502.0,9336,Right,1018.0,998.0,up,Barbell Squat
0,1,2552.0,9386,Right,1031.0,1016.0,up,Barbell Squat
0,1,2603.0,9437,Right,1082.0,1043.6666666666665,up,Barbell Squat
0,1,2653.0,9487,Right,1108.0,1073.6666666666665,up,Barbell Squat
0,1,2703.0,9537,Right,1139.0,1109.6666666666665,up,Barbell Squat
0,1,2754.0,9588,Right,1161.0,1136.0,up,Barbell Squat
0,1,2804.0,9638,Right,1191.0,1163.6666666666665,up,Barbell Squat
0,1,2854.0,9688,Right,1219.0,1190.3333333333333,up,Barbell Squat
0,1,2904.0,9738,Right,1243.0,1217.6666666666665,up,Barbell Squat
0,1,2954.0,9788,Right,1272.0,1244.6666666666665,up,Barbell Squat
0,1,3003.0,9837,Right,1298.0,1271.0,up,Barbell Squat
0,1,3054.0,9888,Right,1319.0,1296.3333333333333,up,Barbell Squat
0,1,3104.0,9938,Right,1347.0,1321.3333333333333,up,Barbell Squat
0,1,3154.0,9988,Right,1363.0,1343.0,up,Barbell Squat
0,1,3205.0,10039,Right,1381.0,1363.6666666666665,up,Barbell Squat
0,2,259.0,10333,Left,1563.0,1566.3333333333333,down,Barbell Squat
0,2,309.0,10383,Left,1557.0,1562.0,down,Barbell Squat
0,2,359.0,10433,Left,1558.0,1559.3333333333333,down,Barbell Squat
0,2,409.0,10483,Left,1557.0,1557.3333333333333,down,Barbell Squat
0,2,460.0,10534,Left,1554.0,1556.3333333333333,down,Barbell Squat
0,2,508.0,10582,Left,1553.0,1554.6666666666665,down,Barbell Squat
0,2,559.0,10633,Left,1550.0,1552.3333333333333,down,Barbell Squat
0,2,608.0,10682,Left,1548.0,1550.3333333333333,down,Barbell Squat
0,2,659.0,10733,Left,1541.0,1546.3333333333333,down,Barbell Squat
0,2,708.0,10782,Left,1529.0,1539.3333333333333,down,Barbell Squat
0,2,758.0,10832,Left,1515.0,1528.3333333333333,down,Barbell Squat
0,2,808.0,10882,Left,1494.0,1512.6666666666665,down,Barbell Squat
0,2,858.0,10932,Left,1482.0,1497.0,down,Barbell Squat
0,2,908.0,10982,Left,1448.0,1474.6666666666665,down,Barbell Squat
0,2,958.0,11032,Left,1427.0,1452.3333333333333,down,Barbell Squat
0,2,1007.0,11081,Left,1396.0,1423.6666666666665,down,Barbell Squat
0,2,1057.0,11131,Left,1373.0,1398.6666666666665,down,Barbell Squat
0,2,1108.0,11182,Left,1345.0,1371.3333333333333,down,Barbell Squat
0,2,1157.0,11231,Left,1323.0,1347.0,down,Barbell Squat
0,2,1208.0,11282,Left,1306.0,1324.6666666666665,down,Barbell Squat
0,2,1258.0,11332,Left,1283.0,1304.0,down,Barbell Squat
0,2,1307.0,11381,Left,1260.0,1283.0,down,Barbell Squat
0,2,1357.0,11431,Left,1236.0,1259.6666666666665,down,Barbell Squat
0,2,1406.0,11480,Left,1217.0,1237.6666666666665,down,Barbell Squat
0,2,1456.0,11530,Left,1199.0,1217.3333333333333,down,Barbell Squat
0,2,1507.0,11581,Left,1174.0,1196.6666666666665,down,Barbell Squat
0,2,1556.0,11630,Left,1160.0,1177.6666666666665,down,Barbell Squat
0,2,1606.0,11680,Left,1141.0,1158.3333333333333,down,Barbell Squat
0,2,1657.0,11731,Left,1126.0,1142.3333333333333,down,Barbell Squat
0,2,1707.0,11781,Left,1106.0,1124.3333333333333,down,Barbell Squat
0,2,1756.0,11830,Left,1099.0,1110.3333333333333,down,Barbell Squat
0,2,1806.0,11880,Left,1075.0,1093.3333333333333,down,Barbell Squat
0,2,1856.0,11930,Left,1065.0,1079.6666666666665,down,Barbell Squat
0,2,1906.0,11980,Left,1056.0,1065.3333333333333,down,Barbell Squat
0,2,1956.0,12030,Left,1048.0,1056.3333333333333,down,Barbell Squat
0,2,2005.0,12079,Left,1034.0,1046.0,down,Barbell Squat
0,2,2056.0,12130,Left,1017.0,1033.0,down,Barbell Squat
0,2,2105.0,12179,Left,1010.0,1020.3333333333333,down,Barbell Squat
0,2,2156.0,12230,Left,1002.0,1009.6666666666666,down,Barbell Squat
0,2,2206.0,12280,Left,1003.0,1005.0,down,Barbell Squat
0,2,2255.0,12329,Left,988.0,997.6666666666666,down,Barbell Squat
0,2,2305.0,12379,Left,992.0,994.3333333333333,down,Barbell Squat
0,2,2356.0,12430,Left,992.0,990.6666666666666,up,Barbell Squat
0,2,2405.0,12479,Left,1002.0,995.3333333333333,up,Barbell Squat
0,2,2455.0,12529,Left,1019.0,1004.3333333333333,up,Barbell Squat
0,2,2505.0,12579,Left,1039.0,1020.0,up,Barbell Squat
0,2,2555.0,12629,Left,1067.0,1041.6666666666665,up,Barbell Squat
0,2,2605.0,12679,Left,1092.0,1066.0,up,Barbell Squat
0,2,2655.0,12729,Left,1111.0,1090.0,up,Barbell Squat
0,2,2705.0,12779,Left,1137.0,1113.3333333333333,up,Barbell Squat
0,2,2755.0,12829,Left,1158.0,1135.3333333333333,up,Barbell Squat
0,2,2805.0,12879,Left,1179.0,1158.0,up,Barbell Squat
0,2,2855.0,12929,Left,1197.0,1178.0,up,Barbell Squat
0,2,2904.0,12978,Left,1214.0,1196.6666666666665,up,Barbell Squat
0,2,2954.0,13028,Left,1238.0,1216.3333333333333,up,Barbell Squat
0,2,3004.0,13078,Left,1251.0,1234.3333333333333,up,Barbell Squat
0,2,3054.0,13128,Left,1272.0,1253.6666666666665,up,Barbell Squat
0,2,3104.0,13178,Left,1292.0,1271.6666666666665,up,Barbell Squat
0,2,3154.0,13228,Left,1314.0,1292.6666666666665,up,Barbell Squat
0,2,3204.0,13278,Left,1337.0,1314.3333333333333,up,Barbell Squat
0,2,3253.0,13327,Left,1362.0,1337.6666666666665,up,Barbell Squat
0,2,3304.0,13378,Left,1381.0,1360.0,up,Barbell Squat
0,2,3354.0,13428,Left,1396.0,1379.6666666666665,up,Barbell Squat
0,2,3404.0,13478,Left,1416.0,1397.6666666666665,up,Barbell Squat
0,2,3453.0,13527,Left,1433.0,1415.0,up,Barbell Squat
0,2,3503.0,13577,Left,1450.0,1433.0,up,Barbell Squat
0,2,3553.0,13627,Left,1464.0,1449.0,up,Barbell Squat
0,2,3603.0,13677,Left,1476.0,1463.3333333333333,up,Barbell Squat
0,2,215.0,10289,Right,1445.0,1434.3333333333333,down,Barbell Squat
0,2,265.0,10339,Right,1453.0,1445.3333333333333,down,Barbell Squat
0,2,316.0,10390,Right,1454.0,1450.6666666666665,down,Barbell Squat
0,2,366.0,10440,Right,1450.0,1452.3333333333333,down,Barbell Squat
0,2,416.0,10490,Right,1452.0,1452.0,down,Barbell Squat
0,2,466.0,10540,Right,1450.0,1450.6666666666665,down,Barbell Squat
0,2,516.0,10590,Right,1447.0,1449.6666666666665,down,Barbell Squat
0,2,567.0,10641,Right,1448.0,1448.3333333333333,down,Barbell Squat
0,2,616.0,10690,Right,1446.0,1447.0,down,Barbell Squat
0,2,666.0,10740,Right,1442.0,1445.3333333333333,down,Barbell Squat
0,2,717.0,10791,Right,1431.0,1439.6666666666665,down,Barbell Squat
0,2,768.0,10842,Right,1408.0,1427.0,down,Barbell Squat
0,2,818.0,10892,Right,1403.0,1414.0,down,Barbell Squat
0,2,868.0,10942,Right,1376.0,1395.6666666666665,down,Barbell Squat
0,2,918.0,10992,Right,1365.0,1381.3333333333333,down,Barbell Squat
0,2,967.0,11041,Right,1349.0,1363.3333333333333,down,Barbell Squat
0,2,1018.0,11092,Right,1329.0,1347.6666666666665,down,Barbell Squat
0,2,1068.0,11142,Right,1306.0,1328.0,down,Barbell Squat
0,2,1118.0,11192,Right,1288.0,1307.6666666666665,down,Barbell Squat
0,2,1168.0,11242,Right,1257.0,1283.6666666666665,down,Barbell Squat
0,2,1219.0,11293,Right,1231.0,1258.6666666666665,down,Barbell Squat
0,2,1268.0,11342,Right,1209.0,1232.3333333333333,down,Barbell Squat
0,2,1318.0,11392,Right,1187.0,1209.0,down,Barbell Squat
0,2,1369.0,11443,Right,1158.0,1184.6666666666665,down,Barbell Squat
0,2,1419.0,11493,Right,1137.0,1160.6666666666665,down,Barbell Squat
0,2,1469.0,11543,Right,1121.0,1138.6666666666665,down,Barbell Squat
0,2,1519.0,11593,Right,1097.0,1118.3333333333333,down,Barbell Squat
0,2,1569.0,11643,Right,1077.0,1098.3333333333333,down,Barbell Squat
0,2,1620.0,11694,Right,1055.0,1076.3333333333333,down,Barbell Squat
0,2,1670.0,11744,Right,1037.0,1056.3333333333333,down,Barbell Squat
0,2,1720.0,11794,Right,1015.0,1035.6666666666665,down,Barbell Squat
0,2,1769.0,11843,Right,1002.0,1018.0,down,Barbell Squat
0,2,1820.0,11894,Right,986.0,1001.0,down,Barbell Squat
0,2,1870.0,11944,Right,972.0,986.6666666666666,down,Barbell Squat
0,2,1920.0,11994,Right,959.0,972.3333333333333,down,Barbell Squat
0,2,1971.0,12045,Right,947.0,959.3333333333333,down,Barbell Squat
0,2,2020.0,12094,Right,934.0,946.6666666666666,down,Barbell Squat
0,2,2071.0,12145,Right,917.0,932.6666666666666,down,Barbell Squat
0,2,2120.0,12194,Right,897.0,916.0,down,Barbell Squat
0,2,2171.0,12245,Right,890.0,901.3333333333333,down,Barbell Squat
0,2,2221.0,12295,Right,879.0,888.6666666666666,down,Barbell Squat
0,2,2271.0,12345,Right,871.0,880.0,up,Barbell Squat
0,2,2322.0,12396,Right,866.0,872.0,up,Barbell Squat
0,2,2371.0,12445,Right,872.0,869.6666666666666,up,Barbell Squat
0,2,2422.0,12496,Right,878.0,872.0,up,Barbell Squat
0,2,2472.0,12546,Right,896.0,882.0,up,Barbell Squat
0,2,2522.0,12596,Right,913.0,895.6666666666666,up,Barbell Squat
0,2,2573.0,12647,Right,934.0,914.3333333333333,up,Barbell Squat
0,2,2623.0,12697,Right,957.0,934.6666666666666,up,Barbell Squat
0,2,2673.0,12747,Right,980.0,957.0,up,Barbell Squat
0,2,2723.0,12797,Right,1006.0,981.0,up,Barbell Squat
0,2,2773.0,12847,Right,1025.0,1003.6666666666666,up,Barbell Squat
0,2,2823.0,12897,Right,1049.0,1026.6666666666665,up,Barbell Squat
0,2,2873.0,12947,Right,1070.0,1048.0,up,Barbell Squat
0,2,2924.0,12998,Right,1096.0,1071.6666666666665,up,Barbell Squat
0,2,2973.0,13047,Right,1124.0,1096.6666666666665,up,Barbell Squat
0,2,3024.0,13098,Right,1143.0,1121.0,up,Barbell Squat
0,2,3074.0,13148,Right,1175.0,1147.3333333333333,up,Barbell Squat
0,2,3124.0,13198,Right,1198.0,1172.0,up,Barbell Squat
0,2,3175.0,13249,Right,1221.0,1198.0,up,Barbell Squat
0,2,3224.0,13298,Right,1249.0,1222.6666666666665,up,Barbell Squat
0,2,3275.0,13349,Right,1270.0,1246.6666666666665,up,Barbell Squat
0,2,3325.0,13399,Right,1292.0,1270.3333333333333,up,Barbell Squat
0,2,3375.0,13449,Right,1314.0,1292.0,up,Barbell Squat
0,2,3425.0,13499,Right,1342.0,1316.0,up,Barbell Squat
0,2,3475.0,13549,Right,1363.0,1339.6666666666665,up,Barbell Squat
0,2,3526.0,13600,Right,1379.0,1361.3333333333333,up,Barbell Squat
